"title","content","date","variant","images","verified","author","rating","product","url"
"Chair is an epic failure","Here is why I am totally upset & disgusted with this ""office"" chair. First off,, the brown chair does NOT have a pewter colored finished -- it's more of a matte gold. That was the very first thing we noticed as we started unpacking the pieces. This turned out to be just the beginning of our troubles. Secondly, the screws for assembling the chair were too short. Whoever designed this should be doing something else for a living.  We still cannot get the screws to stay tight.  Basically, assembling this thing was a nightmare and we ended up needing THREE people to help finesse the parts into fitting together. Finally, after TWO hours of fighting to get the chair assembled, we stood back to look at our finished product and discovered a small tear in the back of the chair that we never noticed when we unpacked it.  Too late now.  Also, the chair's arms won't stay tight -- they keep loosening up because of the lousy construction design.  The chair is also uncomfortable because we're afraid to lean back in it or sit all the way against the back of it for fear of it falling apart. And finally, the little end caps, that are supposed to hide the screw heads, keep falling off because they weren't manufactured properly. It's too late now to send the chair back. Who wants the hassle of taking this one apart, packing it back up and sending it back? If I could leave this chair zero stars, I would. I'm going to contact Amazon directly about all the issues we had with this product.  I would suggest you pass when it comes to buying this chair until you have read ALL the reviews and viewed the videos that upset buyers posted. I sure wish I had been more diligent before buying it.","20 Jun 2019","Color: Brown Style: Chair","","Yes","GoldDustWoman","1.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Buyer be ware!!!","Fabric (fake leather) does not hold up with normal use.  Mechanically, the chair is fine, but the fake leather is thinner than tissue paper and wears through very easily.  As you can see, this happened to six chairs...","06 Nov 2017","Color: Black Style: Chair","https://images-na.ssl-images-amazon.com/images/I/71+m+kY0epL._SY88.jpg","No","Kindle Customer","1.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Cheap","I guess it is what a 100 dollar chair amounts to these days.  Disappointing. The bottom seat part broke where the arms attach to the back and there is no structure to the chair, you cannot lean back without it breaking even more. I reordered another chair in the hopes that it will not be as defective as the first but that was my only chance given the packaging was ruined during shipping and I will be reusing the second chairs box to return the first. I guess I will have the opportunity to do the same thang till I win the chair lottery. Wish me luck. Give this chair a HARD pass unless you are feeling lucky.","22 Jun 2019","Color: Black Style: Chair","","Yes","Sal1n1ty","1.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Poor Quality Material - AmazonBasics High-Back Executive Chair - Black","The chair is very sturdy, but the issue is the cheap material used. From the pictures, you can see how the material has started to peel off. I purchased it March 2017. You get what you pay for because a good executive chair cost hundreds of dollars and not $110. Next time, I will buy a real leather chair because now I have to replace it.","04 Jul 2019","Color: Black Style: Chair","https://images-na.ssl-images-amazon.com/images/I/71+7L0yNhXL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/716-yKvsTcL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71LD1rUZg3L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71MN4Bm9suL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71c7MQ6cjzL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71h6pWeNDsL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71iFetpu5cL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71vyN72l4jL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/815hUEnxpyL._SY88.jpg","Yes","TM","1.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Big mistake","Everything of this chair is already falling apart My wife bought this for me in April. It's been making sounds like I had it 25 years.","20 Aug 2019","Color: Black Style: Chair","","Yes","jermaine","1.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Do not buy unless you like to hear constant squeaking and being uncomfortable.","Obviously this chair is fake leather, but it feels decent and the color hasn't changed yet. The paint on the plastics is ok, however some have already chipped off when the chair slightly rubbed against the wall. Its a decent chair for the price and I would be happy with it IF it didn't squeak. I am not just talking about a little every now and then, but EVERY time I move in the chair it squeaks. Very loud and aggravating. I have tried to find the exact point but couldn't. Also, any bass whatsoever from my sub below the desk causes the chair arm to shake. This is literally the noisiest chair I have ever sat in. If this thing didn't squeak, it would be 4 or 5 stars. The quality is justified with the price but the squeaking is ridiculous. *UPDATE* I almost never use this chair now. It is incredibly unconformable, and does not help keep proper posture at all. Even when I lock the recline, I always find myself leaning forward from the chair too far back and reclined. The squeak has gotten worse. I will never buy this chair again. Uncomfortable, loud, and doesn't help at all to keep a proper posture due to its design.","13 Nov 2017","Color: Brown Style: Chair","","Yes","Ethan Martin","1.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Superb Comfort = Increased Productivity","For starters, installation took about 10 minutes without bumping into any problems. And, so far, I've had this chair for 4 months now and there is nothing bad to say about it. I am 6' 1"" and 195 lb and I work at home and spend about 8 to 10 hours daily sitting on this chair. So far, it has provided continuous comfort for my back and my productivity has increased since switching to this chair. Update: After 8 months of daily use, the cushioning still feels like new!","07 Sep 2016","Color: Brown Style: Chair","https://images-na.ssl-images-amazon.com/images/I/71Qibrzm+iL._SY88.jpg","Yes","TY16","5.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Got a used chair","The chair looks good enough once assembled but I received a used product. Scratches on the legs and several other places on the chair.","10 Aug 2019","Color: Black Style: Chair","https://images-na.ssl-images-amazon.com/images/I/61xUsQporuL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71bvxtP9N0L._SY88.jpg","Yes","Andy B.","1.0","AmazonBasics High-Back, Leather Executive, Swivel, Adjustable Office Desk Chair with Casters, Black","/AmazonBasics-High-Back-Executive-Chair-Black/product-reviews/B00XBC3BF0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Great computer gaming xhair, so comfortable.","Absolutely great pc gaming chair.  Very easy to put together, time will tell how well it holds up.  The chair is very comfortable, despite some other bad reviews. Im 6 ft 2 inches and 180 lbs, and so far I love this new chair.  Really like the black and white color scheme.  The added nech and lumbar pillows are so comfy imo.  Hope this chair lasts a good few years.","15 Feb 2018","Color: Bk/White","https://images-na.ssl-images-amazon.com/images/I/71J5fSXRhZL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71J5fSXRhZL._SY88.jpg","Yes","Tech Junkie","5.0","Homall Gaming Chair Office Chair High Back Computer Chair PU Leather Desk Chair PC Racing Executive Ergonomic Adjustable Swivel Task Chair with Headrest and Lumbar Support (White)","/Homall-Computer-Executive-Ergonomic-Adjustable/product-reviews/B01MRZ02TL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Great value for a gaming chair, Why spend any more money?  Very quick/Responsive customer service","When I was first looking at this chair I saw complaints about it being too small for ""bigger guys"".  I'm a pretty muscular guy I'm 6 3' 230 pounds and the chair is wide enough and tall enough to support me. -The suspension seems solid and isn't being compressed too much by my weight. -The padding feels great, I don't feel like I'm sinking into it too much and it is soft enough so that my back doesn't get sore from long sessions. -The levers are firm and I can easily distinguish where and when it locks into place when I lean back the chair, I can almost lean the chair completely flat and with putting all my weight back the chair remains balanced. -The head and back lumbar support are adjustable - The arms will  fit underneath a standard size desk As long as you take the time to slightly tighten each side before going back to tighten all the screws it will be very firm. I had a slight problem with my chair and Homall was very quick to fix it. They responded within 12 hours to help me with a part for the chair. Overall I'm very impressed with the quality and presentation of this product, I've owned a DXRacer Chair in the past and these are just so close in comfort that I don't see a reason to spend anymore money.","04 Dec 2017","Color: Bk/White","https://images-na.ssl-images-amazon.com/images/I/711OQfrBmBL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/717buBOtP3L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71UDku00LeL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71VJZLTLuXL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71dHNwlaGAL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71pGDo12lEL._SY88.jpg","Yes","Josh Crowley","5.0","Homall Gaming Chair Office Chair High Back Computer Chair PU Leather Desk Chair PC Racing Executive Ergonomic Adjustable Swivel Task Chair with Headrest and Lumbar Support (White)","/Homall-Computer-Executive-Ergonomic-Adjustable/product-reviews/B01MRZ02TL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"I bought this chair in July it is now Aug ...","I bought this chair in July it is now Aug same year! I have had tighten the bolts.  I am 230lbs 6.3 foot man. I been having issues with this chair for the last month. I ripped apart the fabric on the bottom and found there are 2 pieces of wood and a metal bar welded to a tube frame. The weld broken at both ends of the frame. EDIT: I contacted the seller about warranty and sent them a picture of the damage. 2 Days later they send me a replacement seat. I have changing my review because of the customer service and fast turn around for warranty replacement parts. Over all I love this chair. EDIT: Once again the chair failed at the same spot. I bought one for my son and I failed at the same spot.","31 Aug 2017","Color: Bk/White","","Yes","Juice","1.0","Homall Gaming Chair Office Chair High Back Computer Chair PU Leather Desk Chair PC Racing Executive Ergonomic Adjustable Swivel Task Chair with Headrest and Lumbar Support (White)","/Homall-Computer-Executive-Ergonomic-Adjustable/product-reviews/B01MRZ02TL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Awesome for the price!","It's pretty awesome for the price in my opinion. I enjoyed how easy it was to put it together and how comfortable it was. Total build time was about 30ish minutes, it was simple enough and everything you need is included. Solid frame, fairly minimal padding (some brands offer more padding, but also offer to take more of your money). If you're looking to save some cash, and want something that is comfortable and quality, this chair is doing fine by me. The arm rests are static in place, non adjustable. This may, or may not bother you. It's comfortable and serves me well. If anything changes I'll follow up about it!","10 Jun 2017","Color: Bk/Red","","Yes","Matt [Eight-Six]","5.0","Homall Gaming Chair Office Chair High Back Computer Chair PU Leather Desk Chair PC Racing Executive Ergonomic Adjustable Swivel Task Chair with Headrest and Lumbar Support (White)","/Homall-Computer-Executive-Ergonomic-Adjustable/product-reviews/B01MRZ02TL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
